id,name,neighborhood,cuisine,price_level,rating,review_count,is_open,hours,tags,description,menu_summary,top_reviews,vibe
1NSgmwv2kssGKWIQHgPjzg,EGE Mediterranean,Unknown,"Turkish, Pizza, Mediterranean",,4.6,56,True,"[{'is_overnight': False, 'start': '1100', 'end': '1930', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1930', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1930', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2100', 'day': 6}]","Turkish, Pizza, Mediterranean","EGE Mediterranean is a restaurant serving Turkish, pizza, and Mediterranean cuisine. No additional details are available due to a lack of reviews.","The menu features Turkish dishes along with pizza and other Mediterranean fare, but specifics are unknown.","No reviews were found for this restaurant, so there is no information about what diners liked or disliked.",Unknown
xaNoStYJrl23MPSFGQXtaQ,KL Asian Cuisine,Unknown,Pan Asian,,5.0,1,True,"[{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}]",Pan Asian,"KL Asian Cuisine is a Pan Asian restaurant, but no additional details could be found since there are no available reviews on Yelp.","The menu likely features a variety of dishes from different Asian cuisines, but specifics are unknown without any reviews to reference.","No reviews were found on Yelp for this restaurant, so a summary of what diners liked or disliked cannot be provided.",Uncertain
Ltf3TUXESd0V9emwx8NXWA,Dive Bar and Grille,Unknown,"Bars, American, Burgers",2.0,4.1,141,True,"[{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 6}]","Bars, American, Burgers",Dive Bar and Grille is a local bar and grill serving American fare and burgers.,"The menu focuses on American cuisine, likely featuring burgers, sandwiches, appetizers and other typical bar food.",No Yelp reviews could be found for this restaurant.,Casual
yZ_wpRr4Svw8YRZ9voCgIw,The Vandal,Unknown,"Wine Bars, American",2.0,4.1,341,True,"[{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}]","Wine Bars, American",,,,
lIYjPtXLgrbqLR60jczrDg,Brothmonger,Unknown,"Pop-up Shops, Soup, Salad",,5.0,19,True,"[{'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1700', 'day': 5}]","Pop-up Shops, Soup, Salad",Brothmonger is a pop-up shop offering soups and salads.,The menu features a variety of soups and salads.,No reviews available.,Unknown
CEAv7hONgzoG2HbCSIa0ug,Nashville Hot Chicken Shack,Unknown,Chicken Shop,,3.4,8,True,[],Chicken Shop,Nashville Hot Chicken Shack is a chicken shop specializing in spicy Nashville-style hot chicken.,"The menu likely focuses on fried chicken with varying levels of spice and heat, along with classic Southern sides like fries, coleslaw, and biscuits.","No Yelp reviews were found for this restaurant, so unable to summarize reviewer opinions.",Casual
EW3yKSVm_ClO5wJzoq9b4g,Mayasushi,Unknown,"Poke, Sushi Bars",,4.7,44,True,"[{'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1400', 'end': '2130', 'day': 6}]","Poke, Sushi Bars",Mayasushi is a sushi bar and poke restaurant.,"Mayasushi likely serves sushi rolls, sashimi, and poke bowls with fresh fish and various toppings. The menu probably focuses on raw fish preparations.","No Yelp reviews were found for Mayasushi, so it's difficult to summarize what diners liked or disliked about their experience at this restaurant.",Uncertain
_7QStlhPQnHiTaOd7bgXOA,Rear End Gastropub & Garage,Unknown,"Gastropubs, Beer Bar, American",2.0,4.1,106,True,"[{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}]","Gastropubs, Beer Bar, American",Rear End Gastropub & Garage is a gastropub and beer bar serving American cuisine. No additional details are available due to a lack of reviews.,"The menu likely focuses on upscale pub fare and American dishes, complemented by a selection of craft beers. However, specifics about menu items are unknown.","No reviews were found for this establishment, so it's not possible to summarize what patrons liked or disliked about their experiences.",Uncertain
Muzk_Dwk7Ai-ibmj6irrIg,Diners 2+1,Unknown,"Sushi Bars, Poke",2.0,4.7,191,True,"[{'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}]","Sushi Bars, Poke",Diners 2+1 is a sushi bar and poke restaurant.,The restaurant serves sushi and poke bowls.,No Yelp reviews were found for this restaurant.,Unknown
EoSsw5rMYrQSUsJlJpGYAg,Alihan's Coffee and Breakfast,Unknown,"Breakfast & Brunch, Turkish, Waffles",2.0,4.5,112,True,"[{'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 6}]","Breakfast & Brunch, Turkish, Waffles",Alihan's Coffee and Breakfast is a local spot serving up Turkish breakfast fare along with waffles and other morning favorites.,"The menu focuses on breakfast and brunch items, featuring Turkish specialties as well as classic waffle dishes.",No Yelp reviews were found for this restaurant.,Cozy
pW_-ZPrriikEVES7__VjIA,Nothingman,Unknown,"Cocktail Bars, American",,4.4,8,True,"[{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}]","Cocktail Bars, American",,,,
l6Mr5Vr0ZqrMK2_XjHSZ4Q,Steel Mill Saloon,Unknown,"Cocktail Bars, Burgers, Breakfast & Brunch",2.0,3.8,139,True,"[{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 6}]","Cocktail Bars, Burgers, Breakfast & Brunch","Steel Mill Saloon is a bar and restaurant serving cocktails, burgers, and breakfast/brunch fare. No Yelp reviews were found to provide additional details about this establishment.","The menu features cocktails, burgers, and breakfast/brunch items. Specifics of menu offerings are unknown without customer reviews available.","No Yelp reviews were found, so a summary of what customers liked or disliked about Steel Mill Saloon cannot be provided.",Unknown
EUoCwPqsHgbWta0Zw7kt_Q,Margaux,Unknown,"Bars, Cafes, Coffee & Tea",2.0,4.3,166,True,"[{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}]","Bars, Cafes, Coffee & Tea","Margaux is a bar and cafe serving coffee, tea, and light fare. No further details are available due to a lack of reviews.","The menu at Margaux likely includes coffee, tea, and cafe-style food, but specifics are unknown without any reviews to reference.","No reviews were found for Margaux, so it's not possible to summarize what patrons liked or disliked about their experience.",Unclear
FAhFnSJn9owENi61iI8jwQ,Leo. a public house,Unknown,"Pubs, New American",,4.3,44,True,"[{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 6}]","Pubs, New American",Leo. a public house is a pub and New American restaurant. No additional details are available due to a lack of reviews.,"The menu likely features typical pub fare along with some New American dishes, but specifics are unknown without any reviews to reference.",No reviews are available to summarize what diners liked or disliked about Leo. a public house.,Insufficient information
hHgSUnDB9yIrxUEMSmsdoQ,Piada Italian Street Food,Unknown,"Italian, Salad, Wraps",2.0,3.9,346,True,"[{'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1045', 'end': '2200', 'day': 6}]","Italian, Salad, Wraps","Piada Italian Street Food offers a quick and casual dining experience featuring Italian-inspired dishes. The restaurant specializes in made-to-order salads, wraps, and other street food favorites.","The menu focuses on Italian street food, with a variety of customizable salads, wraps, and piadas (Italian flatbread sandwiches). Expect to find ingredients like fresh vegetables, proteins, and homemade sauces.",No Yelp reviews were found for this restaurant.,Fast-casual
PIRIn4JK7GguaPumww4arg,Smile Thai & Sushi,Unknown,"Thai, Bubble Tea, Sushi Bars",,4.5,4,True,"[{'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 6}]","Thai, Bubble Tea, Sushi Bars","Smile Thai & Sushi is a restaurant offering Thai cuisine, bubble tea, and sushi in a casual setting.","The menu features Thai dishes, a selection of sushi rolls and nigiri, and bubble tea beverages.",No Yelp reviews were found for this restaurant.,Casual
wFtO1JqC6z7s1kq8c4I8RA,Koguu Food,Unknown,Sushi Bars,,4.8,6,True,"[{'is_overnight': True, 'start': '1100', 'end': '0130', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0130', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0130', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0130', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 6}]",Sushi Bars,"Koguu Food is a sushi bar, but no additional details are available due to a lack of reviews.","The restaurant likely serves sushi and other Japanese dishes, but the exact menu offerings are unknown.",There are currently no reviews available for Koguu Food on Yelp.,Unknown
pECSgo-0UaTDp_rnMC0FBA,Pitt’s Halal Brothers,Unknown,"Halal, Middle Eastern",,5.0,2,True,"[{'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0300', 'day': 6}]","Halal, Middle Eastern",Pitt's Halal Brothers is a Middle Eastern halal restaurant.,"The restaurant likely serves traditional Middle Eastern halal dishes, but no specific menu details could be found from available information.",No Yelp reviews were found for this restaurant to summarize what diners liked or disliked about their experience.,Unclear
b6au1b0CKaDWYLTW69m3hQ,caribbean Village Fusion,Unknown,Caribbean,,4.7,3,True,"[{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}]",Caribbean,"Caribbean Village Fusion is a restaurant that serves Caribbean cuisine, but no Yelp reviews could be found to provide additional details about the restaurant.","The restaurant likely offers traditional Caribbean dishes, but without reviews the exact menu offerings are unknown.","No Yelp reviews were found for Caribbean Village Fusion, so a summary of what diners liked or disliked about their experience is unavailable.",Unknown
YYkXBB-CPbgHHfJHZt29pg,Wings Over Pittsburgh - Carson St,Unknown,"Chicken Wings, Fast Food, Sandwiches",,4.0,1,True,"[{'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 6}]","Chicken Wings, Fast Food, Sandwiches",Wings Over Pittsburgh - Carson St is a fast casual restaurant specializing in chicken wings and sandwiches. No Yelp reviews were found for this location.,"The menu focuses on chicken wings and sandwiches, along with other fast food items.",No Yelp reviews were available to summarize what diners liked or disliked about this restaurant.,Fast casual
f1K6hzQecl-sJFYRUHvDDQ,Szechuan Spice,Unknown,"Szechuan, Hot Pot, Seafood",2.0,4.1,160,True,"[{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}]","Szechuan, Hot Pot, Seafood","Szechuan Spice is a restaurant specializing in Szechuan cuisine, hot pot dishes, and seafood.","The menu features traditional Szechuan dishes known for their bold, spicy flavors, as well as hot pot options where diners can cook their own ingredients in flavorful broths. Seafood items are also available.","No Yelp reviews were found for this restaurant, so a summary of reviewer opinions could not be provided.",Spicy
oPxp1IJ5-W9Xn9pdwCyVQQ,Dad's Dog & Burger,Unknown,"Burgers, Hot Dogs, Breakfast & Brunch",,4.8,11,True,[],"Burgers, Hot Dogs, Breakfast & Brunch",Dad's Dog & Burger is a casual eatery serving up classic American fare.,"The menu features burgers, hot dogs, and breakfast/brunch items.",No Yelp reviews could be found for this restaurant.,Casual
7U_s_En5j157fCGuA8qEpQ,Del Frisco's Double Eagle Steakhouse,Unknown,"Steakhouses, Seafood, American",4.0,4.2,128,True,"[{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}]","Steakhouses, Seafood, American",Del Frisco's Double Eagle Steakhouse offers an upscale dining experience specializing in prime steaks and seafood dishes. This American steakhouse is known for its high-quality ingredients and attentive service.,"The menu focuses on premium hand-cut steaks, including filet mignon, ribeye, and New York strip. Seafood options like lobster tails and crab cakes are also available. Sides, salads, and desserts round out the classic steakhouse fare.","No Yelp reviews were found for this restaurant, so I don't have enough information to summarize what diners liked or disliked about their experiences.",Refined
